batch_idx,algo,server_id,capacity,mu_j,sigma_j,actual_load,delta,overload
1,nsga,3,3996.6462104925918,3403.6557790847696,498.5404831767593,4319.622948413698,915.9671693289288,1
1,nsga,4,2890.046601106091,3161.3474073437174,421.30851501762993,4477.846858955834,1316.499451612117,1
1,nsga,5,2889.986300840507,3154.8632921402514,403.23861515580796,3319.2635858852736,164.40029374502228,1
1,nsga,6,2645.2090304204985,2862.5592653729623,481.81300737351876,2894.563495665308,32.00423029234571,1
1,nsga,7,4665.440364437338,3497.6840822871904,493.1574106999658,4071.4724531149363,573.7883708277459,0
1,nsga,8,4002.7875293580223,3405.115145822002,476.00194173289015,3845.9425319885963,440.82738616659435,0
1,nsga,9,4270.181444490114,3391.685052085264,515.3236019190414,3457.117576495335,65.43252441007098,0
2,dg,0,3436.350297118406,3014.0572683631863,413.3724923277671,3266.625887812513,252.5686194493269,0
2,dg,1,4876.785766024791,4262.898701689969,510.2865854075905,4629.463001831,366.5643001410308,0
2,dg,2,4329.984854528513,3768.757471812288,534.9925753207845,3798.2004090555743,29.44293724328645,0
2,dg,3,3996.6462104925918,3492.743928865183,464.91935809765516,4490.3667569682275,997.6228281030444,1
2,dg,4,2890.046601106091,2533.8437794366228,437.4480698212682,2776.49158565606,242.64780621943737,0
2,dg,5,2889.986300840507,2549.388390931127,389.6413208636085,3229.599041342713,680.2106504115859,1
2,dg,6,2645.2090304204985,2332.6930036966564,440.56422019243774,2617.779121513175,285.0861178165187,0
2,dg,7,4665.440364437338,4069.52093708354,549.9238207038297,4185.8562151760225,116.33527809248244,0
2,dg,8,4002.7875293580223,3502.404867930186,449.76725504975616,3999.447779945078,497.04291201489195,0
2,dg,9,4270.181444490114,3745.702473494414,508.8611527644873,4744.987339737207,999.2848662427928,1
2,rosa,0,3436.350297118406,2958.0204446392113,481.0258085196972,3557.3669372199247,599.3464925807134,1
2,rosa,1,4876.785766024791,4390.5385621292535,608.3337186319833,5255.079340915705,864.5407787864515,1
2,rosa,2,4329.984854528513,4123.430926999465,434.06846252839944,4549.749332904765,426.3184059053001,1
2,rosa,3,3996.6462104925918,3572.2853624290224,508.4364181806664,4095.0274740648283,522.7421116358059,1
2,rosa,4,2890.046601106091,2671.4124340098415,343.1086618578476,2928.0961275588434,256.6836935490019,1
2,rosa,5,2889.986300840507,2554.6364290383194,392.2198110025124,2453.472736746503,-101.16369229181646,0
2,rosa,6,2645.2090304204985,2245.1129504654077,385.3716274303195,2892.0612762348883,646.9483257694806,1
2,rosa,7,4665.440364437338,4588.488121000211,417.2802949150118,5179.434903759813,590.9467827596018,1
2,rosa,8,4002.7875293580223,3551.77873770337,525.8255953272729,3694.3156289765056,142.53689127313555,0
2,rosa,9,4270.181444490114,3747.1720825846273,561.6897383225028,4136.397410104519,389.2253275198914,0
2,vag,0,3436.350297118406,2639.629022630386,692.5684612910313,3674.5129523953774,1034.8839297649915,1
2,vag,1,4876.785766024791,4390.10512898489,380.25716392376023,4832.148692668108,442.04356368321805,0
2,vag,2,4329.984854528513,4122.712397103614,100.8030097858071,4266.978627715097,144.26623061148257,0
2,vag,3,3996.6462104925918,3379.5142935064214,518.651218115284,3960.56583638901,581.0515428825888,0
2,vag,4,2890.046601106091,2645.269293312906,149.20852222976578,2764.7289368933166,119.45964358041056,0
2,vag,5,2889.986300840507,2719.7066461779473,64.56758218331453,2751.0802074488192,31.37356127087196,0
2,vag,6,2645.2090304204985,1893.6507924663877,684.0935123269181,2263.7006793397427,370.04988687335504,0
2,vag,7,4665.440364437338,3903.1506683378648,636.9165902985284,4594.376439723904,691.225771386039,0
2,vag,8,4002.7875293580223,3763.635884434291,90.67989912560992,3817.2408260250486,53.60494159075779,0
2,vag,9,4270.181444490114,3517.4003839097895,650.2708344573413,3759.117536010512,241.71715210072261,0
2,nsga,0,3436.350297118406,3660.23968057184,435.4694057205322,3777.7765567512224,117.53687617938249,1
2,nsga,1,4876.785766024791,3542.0136652443534,513.6288836493114,3990.8301413465415,448.81647610218806,0
2,nsga,2,4329.984854528513,3573.250190668246,478.3762583388989,4095.885277275826,522.63508660758,0
2,nsga,3,3996.6462104925918,3569.412436408744,500.4483197382651,4249.228268118074,679.8158317093303,1
2,nsga,4,2890.046601106091,3320.16139477078,488.7069211059251,3691.541503262496,371.3801084917159,1
2,nsga,5,2889.986300840507,3324.816272624661,411.2437270899485,3994.701669552026,669.885396927365,1
2,nsga,6,2645.2090304204985,3061.671349964713,409.6310359101401,2755.146196725911,-306.525153238802,1
2,nsga,7,4665.440364437338,3557.686941950933,497.76630900599395,3817.1608393704937,259.47389741956067,0
2,nsga,8,4002.7875293580223,3538.538520332417,446.78605997066194,4558.576112439251,1020.0375921068339,1
2,nsga,9,4270.181444490114,3548.250338527666,527.8992592281376,3598.5725733125732,50.32223478490732,0
3,dg,0,3436.350297118406,3052.713200735441,438.4233298138996,3249.7214728994013,197.0082721639601,0
3,dg,1,4876.785766024791,4310.125745131766,501.4088019505309,4641.390660960913,331.26491582914696,0
3,dg,2,4329.984854528513,3770.7879325126837,512.8064959389425,3854.7300329686927,83.94210045600903,0
3,dg,3,3996.6462104925918,3490.7247545638074,493.13591135085034,3743.098088334511,252.37333377070354,0
3,dg,4,2890.046601106091,2607.5887076012077,373.22174645118463,3304.805625706071,697.2169181048635,1
3,dg,5,2889.986300840507,2537.3145843101897,450.01592905523034,3003.769766979514,466.45518266932413,1
3,dg,6,2645.2090304204985,2324.5810278701524,354.46944642190226,2344.088975332439,19.507947462286666,0
3,dg,7,4665.440364437338,4085.0920780014803,451.6845409202568,4913.331026928992,828.238948927512,1
3,dg,8,4002.7875293580223,3494.6158020293133,518.3519664355977,3326.714028157587,-167.90177387172616,0
3,dg,9,4270.181444490114,3724.077841137371,524.4886574356336,3638.642239509986,-85.43560162738459,0
3,rosa,0,3436.350297118406,3210.5701311648386,336.0492407297976,3499.5325172583744,288.96238609353577,1
3,rosa,1,4876.785766024791,4682.14780064717,437.8886011384505,4847.731108203445,165.58330755627503,0
3,rosa,2,4329.984854528513,3825.549446443095,546.3345808542716,4324.652514171523,499.10306772842796,0
3,rosa,3,3996.6462104925918,3509.0298810564677,516.0360021251142,4279.864545974511,770.8346649180435,1
3,rosa,4,2890.046601106091,2541.5071278606483,370.2793853964544,2347.040722033016,-194.46640582763212,0
3,rosa,5,2889.986300840507,2475.458601902573,404.7830856517641,2850.996442035269,375.53784013269615,0
3,rosa,6,2645.2090304204985,2226.322025852082,377.6754072350442,2808.271922558359,581.9498967062773,1
3,rosa,7,4665.440364437338,4123.893221221009,567.4426653462172,5364.723152041903,1240.8299308208934,1
3,rosa,8,4002.7875293580223,3545.6477418218706,490.3500588270835,3830.427702093715,284.77996027184463,0
3,rosa,9,4270.181444490114,3725.5722562437395,538.1016408833849,4192.217378040121,466.6451217963813,0
3,vag,0,3436.350297118406,2759.2510818117303,519.7825731341284,3136.5118953110086,377.26081349927836,0
3,vag,1,4876.785766024791,4606.756910777156,187.72127101941288,4663.816177309631,57.059266532474794,0
3,vag,2,4329.984854528513,3695.571721439251,464.35130420019914,3916.5190065902784,220.94728515102724,0
3,vag,3,3996.6462104925918,3704.6975906749954,157.15538949697748,3801.920242535502,97.22265186050663,0
3,vag,4,2890.046601106091,2676.9043922135265,78.12111027355022,2617.462667424708,-59.44172478881865,0
3,vag,5,2889.986300840507,2211.5003221631655,565.5734932837655,3478.422146609689,1266.9218244465237,1
3,vag,6,2645.2090304204985,2289.187608978379,274.33156191638403,2500.492689099277,211.30508012089786,0
3,vag,7,4665.440364437338,3890.644593455053,606.3536122868563,4735.255314618931,844.6107211638782,1
3,vag,8,4002.7875293580223,3210.2429104771727,708.6591117934577,3767.7123713926285,557.4694609154558,0
3,vag,9,4270.181444490114,3504.674497494469,590.0873557522277,4336.546026191207,831.8715286967376,1
3,nsga,0,3436.350297118406,3315.3373710472556,496.62069804739235,3496.81245602304,181.47508497578428,1
3,nsga,1,4876.785766024791,4496.240034120135,484.5484991610485,5114.91919098691,618.679156866775,1
3,nsga,2,4329.984854528513,4215.4845403120125,513.5527276308386,5649.8572008535575,1434.372660541545,1
3,nsga,3,3996.6462104925918,3880.049078841959,515.8420328616,4235.543399062173,355.4943202202144,1
3,nsga,4,2890.046601106091,2814.432473346933,436.10679835186403,3041.5839004151044,227.15142706817142,1
3,nsga,5,2889.986300840507,2750.5751663879055,457.880680640338,2733.727937714636,-16.847228673269456,0
3,nsga,6,2645.2090304204985,2554.2275197364615,333.91338454157454,2744.9153922274672,190.6878724910057,1
3,nsga,7,4665.440364437338,4246.914152482268,486.08803366248554,4856.994041340355,610.0798888580866,1
3,nsga,8,4002.7875293580223,3884.411553672158,446.2811458650394,5186.208310264885,1301.796756592727,1
3,nsga,9,4270.181444490114,4145.313214910006,454.9654387328271,3908.0459035884683,-237.26731132153736,0
4,dg,0,3436.350297118406,3124.7815419213443,439.14343409520546,3580.671547350169,455.8900054288247,1
4,dg,1,4876.785766024791,4421.336547302718,566.6581422468919,5266.004647633549,844.6681003308313,1
4,dg,2,4329.984854528513,3972.3168344043897,516.4826141495461,4401.286025967952,428.96919156356216,1
4,dg,3,3996.6462104925918,3632.873686125434,503.0138105316886,3490.24998391171,-142.62370221372385,0
4,dg,4,2890.046601106091,2634.9787922771416,410.4192263602958,2918.3673970348405,283.3886047576989,1
4,dg,5,2889.986300840507,2600.823668579332,413.4999436166931,3050.566600701494,449.7429321221616,1
4,dg,6,2645.2090304204985,2462.307729501963,335.02796913085535,2471.7812770995306,9.47354759756763,0
4,dg,7,4665.440364437338,4277.294277986355,549.9337235489957,4694.563645161487,417.2693671751322,1
4,dg,8,4002.7875293580223,3656.8075297389373,388.6675377655445,4267.043209243766,610.2356795048286,1
4,dg,9,4270.181444490114,3928.2314093489363,571.9762897668991,5203.530386217018,1275.2989768680814,1
4,rosa,0,3436.350297118406,2935.3945069622423,453.32786738861427,3378.8141527676416,443.41964580539934,0
4,rosa,1,4876.785766024791,4381.257553571142,554.5894287237852,4928.3291671217785,547.0716135506364,1
4,rosa,2,4329.984854528513,3755.828320627266,545.918388106128,4201.567799803045,445.73947917577925,0
4,rosa,3,3996.6462104925918,3488.744646090376,514.4327104704485,4837.115435491347,1348.3707894009708,1
4,rosa,4,2890.046601106091,2480.8723220856746,395.61654934035585,2613.261586863582,132.38926477790756,0
4,rosa,5,2889.986300840507,2624.980176888584,313.3246663949081,2531.19397222995,-93.78620465863423,0
4,rosa,6,2645.2090304204985,2239.665779082452,376.1335515089361,2609.176827798552,369.51104871610005,0
4,rosa,7,4665.440364437338,4108.175008199211,576.516774677659,4954.230115857235,846.0551076580241,1
4,rosa,8,4002.7875293580223,3608.69704367307,467.1345946569411,4367.857301026466,759.1602573533964,1
4,rosa,9,4270.181444490114,3853.53531158615,493.5087092929227,4231.9444118842985,378.4091002981486,0
4,vag,0,3436.350297118406,3085.115294049538,385.9693780868278,3266.2585404564447,181.14324640690666,0
4,vag,1,4876.785766024791,4530.333702306708,433.6695594012473,5087.040024494574,556.7063221878661,1
4,vag,2,4329.984854528513,3667.388453652578,683.0018694706735,4750.6043235861125,1083.2158699335346,1
4,vag,3,3996.6462104925918,3458.580520974369,596.6441381261761,4633.429320737253,1174.848799762884,1
4,vag,4,2890.046601106091,2720.0530885199305,151.68297491647343,2837.5541474916317,117.50105897170124,0
4,vag,5,2889.986300840507,2342.181457952646,575.2338025721017,3383.016518810228,1040.835060857582,1
4,vag,6,2645.2090304204985,2221.9638446009462,438.9564357011257,2601.9703999637677,380.0065553628215,0
4,vag,7,4665.440364437338,4306.707666878956,451.5377987831169,4964.4268731593265,657.7192062803706,1
4,vag,8,4002.7875293580223,4003.4188867913185,86.28273747077334,4018.83871322956,15.419826438241671,1
4,vag,9,4270.181444490114,3745.4156748904043,590.4311797298642,4244.97926710719,499.56359221678576,0
4,nsga,0,3436.350297118406,3576.2067423448225,505.91725277025773,4352.770555982785,776.5638136379621,1
4,nsga,1,4876.785766024791,3637.5907681560057,498.58188824435877,4256.582500593845,618.9917324378393,0
4,nsga,2,4329.984854528513,3577.8106719437433,535.1430286827933,3751.266954357942,173.45628241419854,0
4,nsga,3,3996.6462104925918,3571.540758241867,464.29993373235476,3822.9584787540934,251.41772051222642,0
4,nsga,4,2890.046601106091,3595.306453960295,475.3536263079577,4100.012440740698,504.70598678040324,1
4,nsga,5,2889.986300840507,3593.1489861591217,463.08739092696413,4089.022573109117,495.8735869499951,1
4,nsga,6,2645.2090304204985,3359.4806253882075,425.45279251369016,3401.9099381058904,42.42931271768293,1
4,nsga,7,4665.440364437338,3583.4225944070513,464.6650896041928,3586.3693154054713,2.9467209984200053,0
4,nsga,8,4002.7875293580223,3676.352957671994,451.99412496622745,3813.430017672855,137.0770600008609,0
4,nsga,9,4270.181444490114,3597.9312091159177,466.8188469888786,4363.541920491492,765.6107113755747,1
5,dg,0,3436.350297118406,3079.373919464291,485.2331089332996,3399.4620206314503,320.0881011671595,0
5,dg,1,4876.785766024791,4302.598950610279,610.367038915127,4757.1542040777895,454.55525346751074,0
5,dg,2,4329.984854528513,3868.9421921521403,472.42002637987906,4894.628120763034,1025.6859286108934,1
5,dg,3,3996.6462104925918,3530.3463470263832,479.73700788619175,4181.449068807743,651.1027217813598,1
5,dg,4,2890.046601106091,2560.7336941528292,299.717270333046,2654.5721553533585,93.83846120052931,0
5,dg,5,2889.986300840507,2591.189905352982,414.4843090722085,2989.7065454072977,398.51664005431576,1
5,dg,6,2645.2090304204985,2374.6665549224194,483.37169096798755,2912.4693374203976,537.8027824979781,1
5,dg,7,4665.440364437338,4125.826142524014,603.8139827782944,5470.1341459187215,1344.3080033947072,1
5,dg,8,4002.7875293580223,3632.021998057705,382.63322319661995,3991.0566430874505,359.03464502974566,0
5,dg,9,4270.181444490114,3836.5165526646806,419.5664036606603,3842.296467288284,5.779914623603418,0
5,rosa,0,3436.350297118406,2966.959234292288,466.9055669319456,4372.955568818452,1405.996334526164,1
5,rosa,1,4876.785766024791,4346.574936275478,605.6371574051129,5441.447798790911,1094.8728625154336,1
5,rosa,2,4329.984854528513,3923.707958121616,520.7662785988451,4518.191336123794,594.4833780021781,1
5,rosa,3,3996.6462104925918,3587.4884493821587,498.793451457635,4415.8162495070865,828.3278001249278,1
5,rosa,4,2890.046601106091,2486.9956729393803,404.33289486658555,3191.877911328118,704.8822383887377,1
5,rosa,5,2889.986300840507,2491.704597319074,400.8896480161736,2555.6391303612436,63.93453304216973,0
5,rosa,6,2645.2090304204985,2321.1944576322408,352.2188395353184,2279.7055087169165,-41.48894891532427,0
5,rosa,7,4665.440364437338,4375.435312035246,481.9412720641753,4753.988292616016,378.55298058077005,1
5,rosa,8,4002.7875293580223,3671.5756452889145,443.71179389929944,4598.278023249812,926.7023779608971,1
5,rosa,9,4270.181444490114,3810.0191650845577,511.317775375382,4527.570348878214,717.551183793656,1
5,vag,0,3436.350297118406,3256.422787181015,131.68918721223565,3211.0634371415795,-45.35935003943541,0
5,vag,1,4876.785766024791,4211.946778267637,638.8057394441878,4757.53201937732,545.585241109683,0
5,vag,2,4329.984854528513,3840.906926892643,504.26720010117873,4081.9589890153175,241.05206212267467,0
5,vag,3,3996.6462104925918,3712.1060916554798,214.95347305705292,3907.065647166358,194.9595555108781,0
5,vag,4,2890.046601106091,2464.393085335856,376.4659980519399,2586.5282905453655,122.13520520950942,0
5,vag,5,2889.986300840507,2372.4345129568424,457.17387158405637,2857.2525487660964,484.81803580925407,0
5,vag,6,2645.2090304204985,2537.2086614977065,73.35839497465464,2520.313692761628,-16.89496873607868,0
5,vag,7,4665.440364437338,4099.968167724895,549.4373556508008,4708.35642839707,608.3882606721754,1
5,vag,8,4002.7875293580223,3371.029641544973,605.5486738651919,3646.677618130963,275.6479765859899,0
5,vag,9,4270.181444490114,3507.6930439362236,702.1729477458588,5365.054686913549,1857.3616429773251,1
5,nsga,0,3436.350297118406,3423.261345610262,503.39290028857624,4099.638704709569,676.3773590993064,1
5,nsga,1,4876.785766024791,4148.982337768844,544.8152233327235,4635.490241286634,486.5079035177896,0
5,nsga,2,4329.984854528513,4122.919482851607,457.6381628482383,4750.362092460975,627.4426096093675,1
5,nsga,3,3996.6462104925918,3912.9316515580585,525.9568375037854,4309.963847020354,397.032195462295,1
5,nsga,4,2890.046601106091,2879.9113476761513,330.9410900568245,3549.7684007085904,669.8570530324391,1
5,nsga,5,2889.986300840507,2885.080647432501,389.16481547906733,2879.121933325739,-5.958714106761818,0
5,nsga,6,2645.2090304204985,2627.432047992984,503.35196269655944,3028.433774159452,401.00172616646796,1
5,nsga,7,4665.440364437338,4028.6432415470276,561.0023768451192,4267.850785804562,239.20754425753466,0
5,nsga,8,4002.7875293580223,3971.663852450446,460.6521629587728,4351.111073239366,379.4472207889203,1
5,nsga,9,4270.181444490114,4054.33451103491,407.54001166376366,4617.686590176018,563.3520791411083,1
6,dg,0,3436.350297118406,3079.645991376174,398.59542165707717,3501.1555956066377,421.50960423046354,1
6,dg,1,4876.785766024791,4325.98656424992,619.4847479888533,4714.032428832309,388.0458645823892,0
6,dg,2,4329.984854528513,3955.8971953967825,504.75622930445206,4724.974013305665,769.0768179088823,1
6,dg,3,3996.6462104925918,3583.7932477336662,530.8833565966748,4046.6067509137642,462.813503180098,1
6,dg,4,2890.046601106091,2672.3721996527943,552.7337483015449,2962.220661350886,289.8484616980918,1
6,dg,5,2889.986300840507,2589.634251912361,333.0045125243329,3091.1576720392345,501.5234201268736,1
6,dg,6,2645.2090304204985,2416.310585980969,312.70982249344524,2683.9324886995105,267.6219027185416,1
6,dg,7,4665.440364437338,4166.723970993333,394.95523791109065,4505.7121265610185,338.9881555676857,0
6,dg,8,4002.7875293580223,3661.357208044304,391.8066930358347,4493.884096155834,832.5268881115303,1
6,dg,9,4270.181444490114,3788.9141723707644,541.5831592485755,4495.509316092614,706.59514372185,1
6,rosa,0,3436.350297118406,3253.1100863188817,383.35373665220044,2960.36937438391,-292.74071193497184,0
6,rosa,1,4876.785766024791,4472.018425053513,605.1140071764933,4866.90692596893,394.88850091541735,0
6,rosa,2,4329.984854528513,3960.533655073282,541.057354899147,4896.263563290489,935.7299082172076,1
6,rosa,3,3996.6462104925918,3878.402250124011,385.42175721852396,3994.822177577939,116.41992745392781,0
6,rosa,4,2890.046601106091,2483.6411354979255,423.02976201699494,2644.688379919813,161.04724442188763,0
6,rosa,5,2889.986300840507,2499.877737150198,426.99957507267146,2666.8562729391074,166.97853578890954,0
6,rosa,6,2645.2090304204985,2261.4037573213454,397.0064854721857,2683.962831785079,422.5590744637334,1
6,rosa,7,4665.440364437338,4443.481992124609,500.955888553012,5516.701805280179,1073.2198131555697,1
6,rosa,8,4002.7875293580223,3743.5626856534127,474.11473201221304,4793.9960678655425,1050.4333822121298,1
6,rosa,9,4270.181444490114,3940.4043273273396,497.2017111966485,4639.205157099682,698.8008297723422,1
6,vag,0,3436.350297118406,3318.47227233,82.97289163198049,3303.901892519631,-14.570379810369104,0
6,vag,1,4876.785766024791,4065.261188487826,764.6944887013457,6376.669999294614,2311.408810806788,1
6,vag,2,4329.984854528513,3784.287017219394,420.22678204825246,4527.235691684566,742.9486744651717,1
6,vag,3,3996.6462104925918,3210.965109203844,706.9061275102734,3751.5283660271707,540.5632568233268,0
6,vag,4,2890.046601106091,2571.886771454698,225.71739017397488,2496.13530048846,-75.75147096623823,0
6,vag,5,2889.986300840507,2543.913937647647,274.77350750006707,2819.324425815473,275.4104881678263,0
6,vag,6,2645.2090304204985,2139.5807925399217,418.9184813324998,2328.8924981466507,189.311705606729,0
6,vag,7,4665.440364437338,4128.088872886491,427.4462849225449,4509.133746739289,381.04487385279754,0
6,vag,8,4002.7875293580223,3517.1617818677096,460.6294771540634,4330.775049320692,813.6132674529827,1
6,vag,9,4270.181444490114,3702.7869934466953,481.1276242965163,4899.438959745588,1196.651966298893,1
6,nsga,0,3436.350297118406,3494.3608779527053,528.8549975041033,3606.637248181388,112.27637022868248,1
6,nsga,1,4876.785766024791,3855.575670145874,472.98581130612223,3652.6036149514166,-202.97205519445743,0
6,nsga,2,4329.984854528513,4006.9467470351306,521.3588174738401,5212.583279746654,1205.6365327115232,1
6,nsga,3,3996.6462104925918,3763.9981065699585,454.4583250517513,4850.483011262265,1086.4849046923064,1
6,nsga,4,2890.046601106091,2932.6544853909545,418.2450921329235,3225.678333139614,293.0238477486596,1
6,nsga,5,2889.986300840507,2951.2845735986944,412.7766476401122,3765.587052402529,814.3024788038347,1
6,nsga,6,2645.2090304204985,2688.0033809245133,331.51132352906336,2948.6342250853386,260.6308441608253,1
6,nsga,7,4665.440364437338,4240.33155793028,547.8977839614108,5116.646449480356,876.314891550076,1
6,nsga,8,4002.7875293580223,4052.958331092396,510.9054387005143,5129.236925546105,1076.2785944537095,1
6,nsga,9,4270.181444490114,3915.224787096303,445.06621318525856,4144.710009827695,229.48522273139224,0
7,dg,0,3436.350297118406,3056.5560842831405,414.52054333718974,3589.8705194415243,533.3144351583837,1
7,dg,1,4876.785766024791,4314.275432826947,536.4475000550724,4741.661054676279,427.385621849332,0
7,dg,2,4329.984854528513,3895.5713486771506,558.6271446991102,3950.7810329207723,55.20968424362172,0
7,dg,3,3996.6462104925918,3588.029149854278,414.6034274697328,3767.5823725596547,179.5532227053768,0
7,dg,4,2890.046601106091,2616.536219384383,524.7174217904559,3380.9678027245077,764.4315833401247,1
7,dg,5,2889.986300840507,2593.4903337230885,348.9687396754513,3167.970167069562,574.4798333464737,1
7,dg,6,2645.2090304204985,2349.726266308673,378.3328177202854,3032.6754447010594,682.9491783923863,1
7,dg,7,4665.440364437338,4138.213525556732,556.8839374740476,5008.475062702096,870.261537145364,1
7,dg,8,4002.7875293580223,3599.797693767435,504.09274323301497,4141.537882973839,541.7401892064045,1
7,dg,9,4270.181444490114,3774.7759171962334,514.3997043852036,3896.927909151151,122.15199195491778,0
7,rosa,0,3436.350297118406,3031.882952815172,467.9014923605341,3362.7329511638,330.8499983486281,0
7,rosa,1,4876.785766024791,4388.352256225886,604.7025685984664,4926.83649506589,538.4842388400039,1
7,rosa,2,4329.984854528513,4053.1307695341484,484.56876541773113,3896.214148705415,-156.91662082873336,0
7,rosa,3,3996.6462104925918,3705.3917335596348,459.6445028304781,3759.2574417542437,53.86570819460894,0
7,rosa,4,2890.046601106091,2484.3863981982154,418.6209665289523,3241.1662641538805,756.7798659556652,1
7,rosa,5,2889.986300840507,2487.0514029369297,420.20412595490046,2394.367121372514,-92.68428156441587,0
7,rosa,6,2645.2090304204985,2266.6302617197803,384.01266938116237,2657.3211102372998,390.6908485175195,1
7,rosa,7,4665.440364437338,4245.691894975707,553.482439074309,5154.917335487113,909.2254405114054,1
7,rosa,8,4002.7875293580223,3610.8653227437767,506.93026127300817,4382.673889512354,771.8085667685777,1
7,rosa,9,4270.181444490114,3981.51689930509,468.36334458191277,4539.499768376314,557.9828690712238,1
7,vag,0,3436.350297118406,2652.0262202839845,752.7159748472089,4322.395829212532,1670.3696089285472,1
7,vag,1,4876.785766024791,4631.332616075453,244.40105579648448,4698.807607537559,67.47499146210612,0
7,vag,2,4329.984854528513,3881.567970390008,412.3206084755047,4394.559316853465,512.9913464634569,1
7,vag,3,3996.6462104925918,3747.801520030571,180.44187372677513,3758.922133001017,11.120612970446018,0
7,vag,4,2890.046601106091,2256.989009453085,585.3155190954622,2863.8781366480857,606.8891271950006,0
7,vag,5,2889.986300840507,2772.2173115730384,115.58637074266609,2877.9059022711613,105.68859069812288,0
7,vag,6,2645.2090304204985,2493.693055883875,117.76107233447365,2367.8832144552753,-125.80984142859961,0
7,vag,7,4665.440364437338,3991.6113968105233,646.489609086639,4999.884480714751,1008.2730839042274,1
7,vag,8,4002.7875293580223,3549.2760056436764,432.84954051405293,3593.4554095487497,44.179403905073286,0
7,vag,9,4270.181444490114,3567.770018122389,713.1848218355217,4592.379132586085,1024.6091144636957,1
7,nsga,0,3436.350297118406,3678.4388412637354,453.2292265058069,4462.916063917981,784.4772226542455,1
7,nsga,1,4876.785766024791,3678.3497516214316,442.85152087102426,4213.1027155310885,534.752963909657,0
7,nsga,2,4329.984854528513,3689.723222322028,484.7373616576439,4772.959841045378,1083.2366187233501,1
7,nsga,3,3996.6462104925918,3675.687066345862,481.8403553758133,4047.721362182026,372.0342958361639,1
7,nsga,4,2890.046601106091,3690.2638597398904,507.15332687661254,3908.6429290661044,218.379069326214,1
7,nsga,5,2889.986300840507,3688.614226621797,493.55582190377214,4128.106650374541,439.49242375274343,1
7,nsga,6,2645.2090304204985,3659.9882183370714,503.8153636967828,4847.109299070937,1187.1210807338653,1
7,nsga,7,4665.440364437338,3688.8205991356594,485.7417046599405,4106.591146668392,417.7705475327325,0
7,nsga,8,4002.7875293580223,3665.662285114703,470.1609420475701,4333.383493863402,667.7212087486987,1
7,nsga,9,4270.181444490114,3686.953163375611,482.01692215365165,4035.0435065309903,348.0903431553793,0
8,dg,0,3436.350297118406,3072.2763143705015,414.68840410220315,3740.9748423644764,668.698527993975,1
8,dg,1,4876.785766024791,4325.076606240551,653.4498270093974,4847.478849348844,522.4022431082931,0
8,dg,2,4329.984854528513,3808.993238333517,483.3685703208435,3845.1989395162345,36.20570118271735,0
8,dg,3,3996.6462104925918,3594.996453678342,518.440502056562,3985.926126868849,390.9296731905074,0
8,dg,4,2890.046601106091,2543.3995472310717,408.73555021895675,2816.0433372231523,272.64378999208066,0
8,dg,5,2889.986300840507,2537.9283478065668,471.2376654899093,3061.070694420597,523.1423466140304,1
8,dg,6,2645.2090304204985,2347.406862438538,409.6077407669526,2634.7311695113103,287.32430707277217,0
8,dg,7,4665.440364437338,4083.288723794104,459.31926068733827,5150.648727239121,1067.3600034450174,1
8,dg,8,4002.7875293580223,3539.3728920462127,326.7636827096246,3703.8818197235105,164.50892767729783,0
8,dg,9,4270.181444490114,3740.861155399494,414.91285742266786,4182.872597114128,442.01144171463466,0
8,rosa,0,3436.350297118406,2988.2267401537215,457.274425428982,3066.6811228505817,78.4543826968602,0
8,rosa,1,4876.785766024791,4565.472320183068,526.3978153318544,5539.026515338417,973.5541951553487,1
8,rosa,2,4329.984854528513,3943.5203169489896,503.94060440490824,4523.67912184506,580.1588048960703,1
8,rosa,3,3996.6462104925918,3555.5740120145892,511.4306993450959,3899.860731493513,344.2867194789237,0
8,rosa,4,2890.046601106091,2686.287712857291,334.5900206676141,2785.100963857248,98.81325099995729,0
8,rosa,5,2889.986300840507,2425.2984175530264,413.7650224644359,2484.8287667206578,59.53034916763136,0
8,rosa,6,2645.2090304204985,2276.9095213770147,377.49467665852796,2249.6635280108603,-27.24599336615438,0
8,rosa,7,4665.440364437338,4391.288953493749,500.41685382729935,4368.042019999088,-23.24693349466179,0
8,rosa,8,4002.7875293580223,3737.3838113669535,447.43404586933315,4078.7870444043283,341.4032330373748,1
8,rosa,9,4270.181444490114,3857.611569109,519.8248941634288,4413.923967838594,556.312398729594,1
8,vag,0,3436.350297118406,3071.6923022940978,336.1207146889228,3378.8101176932983,307.1178153992005,0
8,vag,1,4876.785766024791,4178.115538167062,733.7833345981547,5028.665086569986,850.5495484029234,1
8,vag,2,4329.984854528513,3797.6320572847694,530.0631671739377,4151.799896509842,354.16783922507284,0
8,vag,3,3996.6462104925918,3351.424699400022,630.8265898424379,4277.2769894723,925.8522900722778,1
8,vag,4,2890.046601106091,2766.8532160843606,122.01977263855608,2752.578419470876,-14.274796613484796,0
8,vag,5,2889.986300840507,2742.770506012139,105.42163339841936,2762.195241002913,19.42473499077414,0
8,vag,6,2645.2090304204985,2028.7410327433943,611.9925550395594,2285.692451368796,256.95141862540163,0
8,vag,7,4665.440364437338,4540.566059931181,181.30369964340056,4701.930369865606,161.36430993442445,1
